source_schema;source_table;source_column;target_schema;target_table;target_column
NCARS_UCARS;TYPY_UPUSTOW;NAZWA;INT_TCE_SALES;NCARS_UCARS_DISCOUNT_TYPE;DISCOUNT_TYPE_NAME
NCARS_UCARS;TYPY_UPUSTOW;AKTYWNE;INT_TCE_SALES;NCARS_UCARS_DISCOUNT_TYPE;ACTIVE_FLG
NCARS_UCARS;TYPY_UPUSTOW;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_DISCOUNT_TYPE;RUN_TIMESTAMP
NCARS_UCARS;UZYTKOWNICY;ID;INT_TCE_SALES;NCARS_UCARS_USER;USER_ID
NCARS_UCARS;UZYTKOWNICY;IMIE;INT_TCE_SALES;NCARS_UCARS_USER;FIRST_NAME
NCARS_UCARS;UZYTKOWNICY;NAZWISKO;INT_TCE_SALES;NCARS_UCARS_USER;LAST_NAME
NCARS_UCARS;UZYTKOWNICY;AKTYWNE;INT_TCE_SALES;NCARS_UCARS_USER;ACTIVE_FLG
NCARS_UCARS;UZYTKOWNICY;E_MAIL;INT_TCE_SALES;NCARS_UCARS_USER;EMAIL
NCARS_UCARS;UZYTKOWNICY;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_USER;RUN_TIMESTAMP
NCARS_UCARS;WALUTY;ID;INT_TCE_SALES;NCARS_UCARS_CURRENCY_CODE;CURRENCY_ID
NCARS_UCARS;WALUTY;SYMBOL;INT_TCE_SALES;NCARS_UCARS_CURRENCY_CODE;CURRENCY_CD
NCARS_UCARS;WALUTY;NAZWA;INT_TCE_SALES;NCARS_UCARS_CURRENCY_CODE;CURRENCY_NAME
NCARS_UCARS;WALUTY;AKTYWNE;INT_TCE_SALES;NCARS_UCARS_CURRENCY_CODE;ACTIVE_FLG
NCARS_UCARS;WALUTY;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_CURRENCY_CODE;RUN_TIMESTAMP
NCARS_UCARS;WARIANTY;ID;INT_TCE_SALES;NCARS_UCARS_VARIANT;VARIANT_ID
NCARS_UCARS;WARIANTY;POZ_ID;INT_TCE_SALES;NCARS_UCARS_VARIANT;CAR_LEVEL_ID
NCARS_UCARS;WARIANTY;ROK_MIESIAC;INT_TCE_SALES;NCARS_UCARS_VARIANT;YEAR_MONTH_DATE
NCARS_UCARS;WARIANTY;SYMBOL;INT_TCE_SALES;NCARS_UCARS_VARIANT;VARIANT_CD
NCARS_UCARS;WARIANTY;NAZWA;INT_TCE_SALES;NCARS_UCARS_VARIANT;VARIANT_NAME
NCARS_UCARS;WARIANTY;AKTYWNE;INT_TCE_SALES;NCARS_UCARS_VARIANT;ACTIVE_FLG
NCARS_UCARS;WARIANTY;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_VARIANT;RUN_TIMESTAMP
NCARS_UCARS;WERSJE;ID;INT_TCE_SALES;NCARS_UCARS_VERSION;VERSION_ID
NCARS_UCARS;WERSJE;GEN_ID;INT_TCE_SALES;NCARS_UCARS_VERSION;GENERATION_ID
NCARS_UCARS;WERSJE;SYMBOL;INT_TCE_SALES;NCARS_UCARS_VERSION;VERSION_CD
NCARS_UCARS;WERSJE;NAZWA;INT_TCE_SALES;NCARS_UCARS_VERSION;VERSION_NAME
NCARS_UCARS;WERSJE;AKTYWNE;INT_TCE_SALES;NCARS_UCARS_VERSION;ACTIVE_FLG
NCARS_UCARS;WERSJE;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_VERSION;RUN_TIMESTAMP
NCARS_UCARS;WNETRZA;ID;INT_TCE_SALES;NCARS_UCARS_TRIM;TRIM_ID
NCARS_UCARS;WNETRZA;KOD_TRIMU;INT_TCE_SALES;NCARS_UCARS_TRIM;TRIM_CD
NCARS_UCARS;WNETRZA;KOD_KOLORU;INT_TCE_SALES;NCARS_UCARS_TRIM;COLOUR_CD
NCARS_UCARS;WNETRZA;NAZWA_TRIMU;INT_TCE_SALES;NCARS_UCARS_TRIM;TRIM_NAME
NCARS_UCARS;WNETRZA;NAZWA_KOLORU;INT_TCE_SALES;NCARS_UCARS_TRIM;COLOUR_NAME
NCARS_UCARS;WNETRZA;WYROZNIK;INT_TCE_SALES;NCARS_UCARS_TRIM;MARKER_CD
NCARS_UCARS;WNETRZA;AKTYWNE;INT_TCE_SALES;NCARS_UCARS_TRIM;ACTIVE_FLG
NCARS_UCARS;WNETRZA;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_TRIM;RUN_TIMESTAMP
NSAR_SAR;ZDARZENIA_SPRZDETAL_GIELDA;ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIL_SALE_STOCK_EXCHANGE;EVENT_RETAIL_SALE_STOCK_EXCHANGE_ID
NSAR_SAR;ZDARZENIA_SPRZDETAL_GIELDA;DEALER_ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIL_SALE_STOCK_EXCHANGE;DEALER_ID
NSAR_SAR;ZDARZENIA_SPRZDETAL_GIELDA;FAKTURA_DETALICZNA_ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIL_SALE_STOCK_EXCHANGE;INVOICE_RETAIL_ID
NSAR_SAR;ZDARZENIA_SPRZDETAL_GIELDA;SAMOCHOD_ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIL_SALE_STOCK_EXCHANGE;CAR_ID
NSAR_SAR;ZDARZENIA_SPRZDETAL_GIELDA;FLAGA;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIL_SALE_STOCK_EXCHANGE;FLAG
NSAR_SAR;ZDARZENIA_SPRZDETAL_GIELDA;TYP_TRANSAKCJI_ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIL_SALE_STOCK_EXCHANGE;TRANSACTION_TYPE_ID
NSAR_SAR;ZDARZENIA_SPRZDETAL_GIELDA;DATA_WYPRODUKOWANIA;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIL_SALE_STOCK_EXCHANGE;CAR_PRODUCTION_DATE
NSAR_SAR;ZDARZENIA_SPRZDETAL_GIELDA;DATA;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIL_SALE_STOCK_EXCHANGE;RETAIl_SALE_DATE
NSAR_SAR;ZDARZENIA_SPRZDETAL_GIELDA;TOC_ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIL_SALE_STOCK_EXCHANGE;TOC_ID
NSAR_SAR;ZDARZENIA_SPRZDETAL_GIELDA;TRANSAKCJA_TMPL_ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIL_SALE_STOCK_EXCHANGE;TRANSACTION_ID
NSAR_SAR;ZDARZENIA_SPRZDETAL_GIELDA;RODZAJ_TRANSAKCJI_ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIL_SALE_STOCK_EXCHANGE;TRANSACTION_KIND_ID
NSAR_SAR;ZDARZENIA_SPRZEDAZDETALICZNA;ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIl_SALE;EVENT_RETAIl_SALE_ID
NSAR_SAR;ZDARZENIA_SPRZEDAZDETALICZNA;DEALER_ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIl_SALE;DEALER_ID
NSAR_SAR;ZDARZENIA_SPRZEDAZDETALICZNA;FAKTURA_DETALICZNA_ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIl_SALE;INVOICE_RETAIL_ID
NSAR_SAR;ZDARZENIA_SPRZEDAZDETALICZNA;SAMOCHOD_ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIl_SALE;CAR_ID
NSAR_SAR;ZDARZENIA_SPRZEDAZDETALICZNA;FLAGA;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIl_SALE;FLAG
NSAR_SAR;ZDARZENIA_SPRZEDAZDETALICZNA;TYP_TRANSAKCJI_ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIl_SALE;TRANSACTION_TYPE_ID
NSAR_SAR;ZDARZENIA_SPRZEDAZDETALICZNA;DATA_WYPRODUKOWANIA;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIl_SALE;CAR_PRODUCTION_DATE
NSAR_SAR;ZDARZENIA_SPRZEDAZDETALICZNA;DATA;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIl_SALE;RETAIl_SALE_DATE
NSAR_SAR;ZDARZENIA_SPRZEDAZDETALICZNA;TOC_ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIl_SALE;TOC_ID
NSAR_SAR;ZDARZENIA_SPRZEDAZDETALICZNA;TRANSAKCJA_TMPL_ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIl_SALE;TRANSACTION_ID
NSAR_SAR;ZDARZENIA_SPRZEDAZDETALICZNA;RODZAJ_TRANSAKCJI_ID;INT_TCE_SALES;NSAR_SAR_EVENT_RETAIl_SALE;TRANSACTION_KIND_ID
NCARS_UCARS;DODATKI_DLA_TRANSAKCJI;ID;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_ACCESSORY;TRANSACTION_ACCESSORY_ID
NCARS_UCARS;DODATKI_DLA_TRANSAKCJI;TR_TMPL_ID;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_ACCESSORY;TRANSACTION_ID
NCARS_UCARS;DODATKI_DLA_TRANSAKCJI;OPC_POPR_ID;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_ACCESSORY;POST_PRODUCTION_OPTION_ID
NCARS_UCARS;DODATKI_DLA_TRANSAKCJI;PAK_ID;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_ACCESSORY;PACKAGE_ID
NCARS_UCARS;OPCJE_POPRODUKCYJNE;ID;INT_TCE_SALES;NCARS_UCARS_POST_PRODUCTION_OPTION;POST_PRODUCTION_OPTION_ID
NCARS_UCARS;OPCJE_POPRODUKCYJNE;KOD_OPCJI;INT_TCE_SALES;NCARS_UCARS_POST_PRODUCTION_OPTION;POST_PRODUCTION_OPTION_CD
NCARS_UCARS;OPCJE_POPRODUKCYJNE;KOD_SPECYFIKACJI;INT_TCE_SALES;NCARS_UCARS_POST_PRODUCTION_OPTION;SPECIFICATION_CD
NCARS_UCARS;OPCJE_POPRODUKCYJNE;OPIS_OPCJI;INT_TCE_SALES;NCARS_UCARS_POST_PRODUCTION_OPTION;POST_PRODUCTION_OPTION_DESC
NCARS_UCARS;OPCJE_POPRODUKCYJNE;OPIS_SPECYFIKACJI;INT_TCE_SALES;NCARS_UCARS_POST_PRODUCTION_OPTION;SPECIFICATION_DESC
NCARS_UCARS;OPCJE_POPRODUKCYJNE;TYP_MIEJSCA_MONTAZU;INT_TCE_SALES;NCARS_UCARS_POST_PRODUCTION_OPTION;INSTALLATION_LOCATION_TYPE
NCARS_UCARS;OPCJE_POPRODUKCYJNE;COC_RODZAJ_WPLYWU;INT_TCE_SALES;NCARS_UCARS_POST_PRODUCTION_OPTION;COC_IMPACT_TYPE
NCARS_UCARS;PAKIETY;ID;INT_TCE_SALES;NCARS_UCARS_PACKAGE;PACKAGE_ID
NCARS_UCARS;PAKIETY;SYMBOL;INT_TCE_SALES;NCARS_UCARS_PACKAGE;PACKAGE_CD
NCARS_UCARS;PAKIETY;NAZWA;INT_TCE_SALES;NCARS_UCARS_PACKAGE;PACKAGE_NAME
NCARS_UCARS;PAKIETY;TYP_DODATKU;INT_TCE_SALES;NCARS_UCARS_PACKAGE;PACKAGE_TYPE
NCARS_UCARS;PAKIETY;COC_RODZAJ_WPLYWU;INT_TCE_SALES;NCARS_UCARS_PACKAGE;COC_IMPACT_TYPE
